User,The Elder Scrolls V Skyrim,Fallout New Vegas,Left 4 Dead 2,Team Fortress 2,Dota 2,Robocraft,Garry's Mod,Sid Meier's Civilization V,Counter-Strike Global Offensive,Grand Theft Auto V,Portal 2,Half-Life 2,Portal,Borderlands 2,Call of Duty Modern Warfare 2 - Multiplayer,Call of Duty Modern Warfare 2,Counter-Strike Source,Unturned,Alien Swarm,War Thunder,Counter-Strike,PAYDAY 2,Heroes & Generals,Terraria,Warframe
211710590,,,,,30.0,,,,,,,,,,,,,,,,,,,,
195611290,,,,,1.5,,,,,,,,,,,,,,,,,,,,
207633085,,,,2.8,,,,,,,,,,,,,,,,,,,,,
101656933,,,,,,,,428.0,,,,,,,,,,,,,,,,,
40529387,,,,,,,,,,,,,,,,,,,,,0.1,,,,
55120589,,,,,,,,,,,,,,,,,,,,,4.6,,,,
206350236,,,,,1.4,,,,,,,,,,,,,,,,,,,,
262195804,,,38.0,,,,,,,52.0,,,,,,,,,,,,,,,
189459679,,,,,0.4,,,,,,,,,,,,,,,,,,,,
217259835,,,,,0.4,,,,,,,,,,,,,,,,,,,,
8259307,6.9,1.3,,55.0,,,,7.2,,,,,,,,,,,,,,,,,
106797321,,,,,,,,1.7,,,,,,,,,,,,,,,,,
195105416,,,,4.0,,,,,,,,,,,,,,,,,,,,,
240563783,,,,,9.6,,,,,,,,,,,,,,,,,,,,
252217917,,,,,5.5,,,,,,,,,,,,,,,,,,,,
41887439,,,,19.3,,,,,,,,,,,,,,,,,,,,,
88410966,,,,77.0,0.2,,,,,,,,,,,,,3.9,,,,,,,
155249913,,,,,3.0,,,,,,,,,,,,,,,,,,,,
47063596,,,,2.5,,,,,,,,,,,1109.0,0.3,,,,,,,,,
172795625,,,,,63.0,,,,,,,,,,,,,,,,,,,,
12144171,159.0,14.0,,316.0,0.7,,,11.4,40.0,29.0,18.0,,7.4,17.6,,,1.9,,,,0.3,,,1.4,
131463112,,,1.0,28.0,1.3,,,,160.0,,,,,,,,,,,,165.0,,,60.0,
102866858,,,,,36.0,,,,,,,,,,,,,,,,,,,,
144679568,2.0,,,,,,,,,,,,,,,,,,,,,,,,
192742937,,,,,821.0,,,,,,,,,,,,,,,,,,,,
208038249,,,,,128.0,,,,,,,,,,,,,,,,,,,,
192234242,,,,1.5,,,,,,,,,,,,,,,,,,,,,9.9
192334796,,,,,171.0,,,,,,,,,,,,,,,,,,,,
306375195,,,,,0.4,,,,,,,,,,,,,,,,,,,,
163922403,,,,,0.6,,,,,,,,,,,,,,,,,,,,
54291917,,,1.8,,,,,,,,,,,,,,,,,,,,,,
147402762,,,,8.6,1.6,,,,,,,,,,,,,,,,,,,,
225110915,,,,,7.5,,,,,,,,,,,,,,,,,,,,
294947971,,,,,,,,,181.0,,,,,,,,,,,,,,,,
161772384,,,,0.5,354.0,,,,697.0,,,,,,,,,,,,,,,,
2184507,,,,,,,,,,,,,,,,,0.3,,,,5.2,,,,
243559317,,,,,1.0,,,,,,,,,,,,,,,,,,,,
240152561,,,,,,,,,,,,,,,,,,1.7,,,,,,,
5600822,,,,,,,,,,,,,,,,,6.6,,,,,,,,
198100987,,,,,16.1,,,,,,,,,,,,,,,,,,,,
223774670,,,,,55.0,,,,,,,,,,,,,,,,,,,,
169006311,,,,0.4,,,,,,,,,,,,,,,,,,,,,
154275055,,,,,955.0,,,,,,,,,,,,,,,,,,,,
11970504,68.0,,7.0,32.0,11.9,15.5,,5.2,1.3,,,,,,20.0,12.4,8.6,,,,,15.3,,4.2,
207262142,,,,,,,,,,,,,,,,,,24.0,,,,,,,
247313879,,,,,,,,,16.8,,,1.1,,,,,,,,,,,,,
140385853,,,,,0.6,,,,,,,,,,,,,,,,,,,,
133990456,,,,,13.6,,,,,,,,,,,,,,,,,,,,
255214547,,,,,1.2,,,,,,,,,,,,,,,,,,,,
156379077,,,,,1.7,,,,,,,,,,,,,,,,,,,,
302365287,,,,,10.2,,,,,,,,,,,,,,,,,,,,
148932080,,,,,10.0,,,,,,,,,,,,,,,,,,,,
183376463,,,,,1.9,,,,,,,,,,,,,,,,,,,,
179733218,,,,,577.0,,,,,,,,,,,,,,,,,,,,
210727350,,,,,,,,,613.0,,,,,,,,,,,,,9.9,,,
250796304,,,,38.0,,,,,,,,,,,,,,,,,,,,,
217441163,,,,,1.5,,,,,,,,,,,,,,,,,,,,
182593878,327.0,,,,,,,,,,,,,,,,,,,,,,,,
120853104,,,,,0.1,,,,,,,,,,,,,,,,,,,,
308161513,,,,,0.6,,,,,,,,,,,,,,,,,,,,
152367732,,,,554.0,,,,,,,,,,,,,,,,,,,,,
127208680,1.5,,,,0.5,,,,,,,,,,,,,,,,,,,,
246154528,,,,1.0,,,,,,,,,,,,,,,,,,,,,
142215921,,,,,0.7,,,,,,,,,,,,,,,,,,,,
111551727,,,6.9,7.3,3085.0,,,,,,,,,,,,,,,,,,,5.6,30.0
150871288,,,,,17.6,,,,,,,,,,,,,,,,,,,,
181819729,,,,0.1,,,3.3,,,,,,,,,,,,,,,,,,
84045371,,,0.1,370.0,537.0,,,,1159.0,14.0,2.2,,,,,,12.9,13.4,,,,,,,
143158466,,,,12.2,,,,,,,,,,,,,,,,,,,,,
300345395,,,,0.5,,,,,,,,,,,,,,,,,,,,,
66687732,,,,,,,,,,,15.7,,6.5,,2.6,0.9,1.2,,,,,,,,
169250855,,,,,0.5,,,,,,,,,,,,,,,,,,,,
167374754,,,,0.2,,,,,,,,,,,,,,,,,,,,,
120852852,,,,,3590.0,,,,,,,,,,,,,,,,,,,,
184822872,,,,,1.4,,,,,,,,,,,,,,,,,,,,
96504332,523.0,,,,4.2,,,,,,,,,,,,,,,,,,,,
114080968,,,,2.5,,,,,,,,,,,,,,,,,,,,,
193740810,,,,,0.2,,,,,,,,,,,,,,,,,,,,
174266284,,,,,4.5,,,,,,,,,,,,,,,,,,,,
102295765,,,117.0,67.0,91.0,,5.2,,538.0,,,,,,,,,,,,,164.0,,423.0,5.5
144736559,,,,,370.0,,,,,,,,,,,,,,,,,,,,
144835995,,,,,2086.0,,,,,,,,,,,,,,,,,,,,
243711507,,,,,372.0,,,,,,,,,,,,,,,,,,,,
93259090,,,7.3,2.7,2.0,,2.7,,30.0,,,,,,,,,,,,,,,7.9,
227752807,,,,,,,,,,,,,,,,,,17.7,,,,,,,
199051694,,,,,,,,,13.4,,,,,,,,,,,,,,,,
70699101,,,,,,,,211.0,,,,,,,,,,,,,,,,,
309052991,,,,,,,,,,,,,,,,,,,,,,,0.2,,
305676867,,,,,1.3,,,,,,,,,,,,,,,,,,,,
146067806,,,,,1.6,,,,,,,,,,,,,,,,,,,,
1135775,,,,,,,,,,,,,,,,,,,,,1.3,,,,
264207808,,,,,0.6,,,,,,,,,,,,,,,,,,,,
241862248,,,,17.6,,134.0,,,,,,,,,,,,,,12.5,,,3.6,,
56911639,,,,,631.0,,,,,,,,,,,,,,,,,,,,
99713453,,,,,,,,,,,,,,,,,,4.2,,,,,,,
183410435,,,,,,,,,7.1,,,,,,,,,,,,,,,,
33518079,,,43.0,0.5,,,,,,,8.5,8.2,15.2,,,,,,0.4,,,,,,
65145468,38.0,53.0,2.8,34.0,,,1.4,254.0,,,46.0,2.2,,5.4,,,,,,,,,,,
203373557,,,,,0.4,,,,,,,,,,,,,,,,,,,,
38731746,,11.1,,2.3,,,,,,,,,,,,,,,,,,,,,
207196616,,,,,,,,,,,,,,,,,,,,,,,,13.0,
238657001,,,,,0.4,,,,,,,,,,,,,,,,,,,,
305014808,,,,,6.9,,,,,,,,,,,,,,,,,,,,
236721347,,,,,40.0,,,,,,,,,,,,,,,,,,,,
194327703,,,,,7.0,,,,,,,,,,,,,,,,,,,,
113446397,,,0.2,,,,,,,,,,,,,,,,,,,,,,
219823929,,,,,8.8,,,,,,,,,,,,,,,,,,,,
77262863,,,,,,,,80.0,,,,,,,,,,,,,,,,,
300187751,,,,,1.0,,,,,,,,,,,,,,,,,,,,
182499490,,,0.5,59.0,,,,,,,,,,,,,,73.0,,,,,,,
101774264,,,,6.9,,,,,,,,,,,,,,,,,,,,,
306167161,,,,0.3,,,,,,,,,,,,,,,,,,,,,
188629712,,,,,1.2,,,,,,,,,,,,,,,,,,,,
174479803,,,,,288.0,,,,,,,,,,,,,,,,,,,,
173133960,,,,,1.4,,,,,,,,,,,,,,,,,,,,
228043119,,,,,2.5,,,,,,,,,,,,,,,,,,,,
115632831,,,,5.9,,,,,,,,,,,,,,,,1.7,,,,,
132044394,,,,,2.3,,,,,,,,,,,,,,,,,,,,
30221587,,,,,,,,,,,,0.2,,,,,,,,,,,,,
86481908,105.0,,3.1,568.0,3.1,,71.0,,635.0,,,6.4,2.9,,,,22.0,2.6,13.7,,283.0,20.0,,1.8,7.6
250577484,,,,,0.3,,,,,,,,,,,,,,,,,,,,
196751756,,,,,,,,,,,,,,,,,,20.0,,,,,,,
142552066,,,,,19.5,,,,,,,,,,,,,,,,,,,,
16645459,54.0,64.0,0.9,0.3,,,,,,,10.3,,1.3,2.7,,,,,,,,,,4.0,
110369840,55.0,,6.0,,,,,39.0,1.8,,,,,44.0,443.0,26.0,,,,,,,,,
45118807,,,,6.0,,,,,,,,,,,,,702.0,,,,,,,,
73195149,433.0,249.0,,,,,,,,,,,,61.0,,,,,,,34.0,,,,
163361275,170.0,,,,,,,,,,,,,,,,,,,,,,,,
139806634,,,,,489.0,,,,,,,,,,,,,,,,,,,,
129114153,,,,,27.0,,,,21.0,,,,,,,,,17.8,,,,,,,
301555716,,,,,28.0,,,,,,,,,,,,,0.5,,,,,,,
144455775,,,,,2304.0,,,,761.0,,,,,,,,,,,,,,,,
202427012,3.3,,,,31.0,,,,6.3,84.0,,,,,,,,,,,,,,,0.1
122486775,,,,,0.3,,,,,,,,,,,,,,,,,,,,
75331486,,,,,,,,,,,,,,,,,170.0,,,,,,,,
224070533,53.0,,,,5.6,,,,,,,,,,6.6,2.5,,12.2,,,,,5.5,,
51051260,,,,,39.0,,,,,,,,,,,,,,,,,,,,
180206904,,,,,,,,,,,,,,,,,,1.8,,,,,,,
149365029,,,,,0.4,,,,,,,,,,,,,,,,,,,,
143366704,,,,2.9,,,,,,,,,,,,,,,,,,,,,
236496373,,,,,2.6,,,,,174.0,,,,,,,,,,,,,,,
50032397,325.0,,,,18.9,,,,64.0,,,,,,439.0,87.0,,,,,,,,,
250861433,,,,,10.5,,,,,,,,,,,,,,,,,,,,
180801118,,,,70.0,,,,,,,,,,,,,,,,,,,,,
75600128,,,,,,,,6.2,,,,,,,,,,,,,,,,,
177395292,,,,,7.7,,,,,,,,,,,,,,,,,,,,
172364852,,,,,0.2,,,,,,,,,,,,,,,,,,,,
300708628,,,,1.0,0.5,,5.4,,80.0,,,,,,,,,0.5,,,,,,,1.3
216535133,,,,0.4,,,,,,,,,,,,,,,,,,,,,
270228600,,,,,,,,,309.0,,,,,,,,,,,,,,,,
132300630,22.0,,2.3,3.3,,,311.0,91.0,475.0,194.0,17.3,,,36.0,4.4,10.0,3.5,0.2,,,,121.0,,15.2,
83521481,,,,3.2,4.0,,,,,,,,,,,,,,,,,,,,
86041729,143.0,0.9,10.5,256.0,0.3,,446.0,,6.7,,4.3,7.8,,35.0,,,,,,,,102.0,,3.1,2.4
285386664,,,,0.6,16.5,,,,,,,,,,,,,2.7,,,,,2.9,,
159724167,,,2.5,,,,,,,,,,,,,,,,,,,,,,
149455125,,,,,0.6,,,,,,,,,,,,,,,,,,,,
153556435,,,,,0.6,,,,,,,,,,,,,,,,,,,,
200912155,,,,,,,,,,,,,,,,,,0.8,,,,,,,
183552117,,,,,113.0,,,,,,,,,,,,,,,,,,,,
141918091,,,,,411.0,,,,,,,,,,,,,,,,,,,,
58297398,14.2,,7.0,363.0,15.3,14.9,29.0,,233.0,,,,,,108.0,22.0,,7.2,,,824.0,,,,
152851917,,,,,7.2,,,,,,,,,,,,,,,,,,,,
105028982,,,,,1.8,,,,275.0,,,,,,,,,,,,,,,,
58280709,,,,,,,,,,,,,,,0.3,13.3,,,,,,,,,
119365702,,,,,,,,,,,,,,419.0,,,,,,,,,,,
245168247,,,,,2.7,,,,,,,,,,,,,,,,,,,,
72613527,,,,74.0,,,1117.0,,52.0,,,,,,,,602.0,,,,,,,,
181808796,,,,,,3.6,,,,,,,,,,,,,,,,,,,
233069119,,,,,0.4,,,,,,,,,,,,,,,,,,,,
299875252,,,,,0.8,,,,,,,,,,,,,,,,,,,,
9245216,,,,,15.9,,,5.8,,,,,0.9,,,,0.5,,,,,,,,
184694766,,,2.9,,,,15.3,,818.0,,,,,,,,18.2,,,,,2.1,0.3,,
165356998,,,,,,,5.3,,,,,,,,,,,4.2,,,,,,,
211488557,,,,,5.4,,,,,,,,,,,,,,,,,,,,
288651880,,,,,1.0,,,,,,,,,,,,,,,,,,,,
248216340,,,,,,,,,526.0,,,,,,,,,,,,,4.4,,,
249623287,,,,,1.8,,,,,,,,,,,,,,,,,,,,
235185723,,,,13.1,,,,,,,,,,,,,,15.6,,,,,0.2,,
168349102,,,,,388.0,,,,,,,,,,,,,,,,,,,,
103559489,,,,0.2,,,,,,,,,,,,,,,,,,,,,
263021912,,,,0.6,,,,,,,,,,,,,,,,,,,,,
242860986,,,,1.8,,,,,,,,,,,,,,,,,,,,,
143289534,,,,,3.1,,,,,,,,,,,,,,,,,,,,
134910543,,,,,0.6,,,,,,,,,,,,,,,,,,,,
94698408,,,,4.8,,,,,,,,,,,,,,,2.2,,,,,,
73946533,,,,,,,,,,,,,,,,,,,1.3,,,,,,
113496097,,,,,45.0,,,,,,,,,,,,,,,,,,,,
183841616,,,,,56.0,,,,,,,,,,,,,,,,,,,,
112199961,7.0,,,,,,,,,,,,,171.0,,,,,,,,,,,
286926470,,,,1.0,,,,,,,,,,,,,,,,,,,,,
65895047,,,,0.1,,,,,,,,,,,,,,,,,,,,,
152133307,,,,,0.2,,,,,,,,,,,,,,,,,,,,
71777065,189.0,1.6,,,,,,479.0,,,,,1.7,,,,,,,,,,,,
166124426,,,,,0.9,,,,,,,,,,,,,,,,,,,,
138561124,,,,,1702.0,,,,,,,,,,,,,,,,,,,,
107346948,,,,77.0,,,,,,,,,,,,,,,,,,,,,
10218563,,,,,19.3,,,,,,,,,,,22.0,10.7,,,,,180.0,,,183.0
303311021,,,,0.9,,,,,,,,,,,,,,,,,,,,,
163495807,,,,,6.1,,,,,,,,,,,,,,,,,,,,
222600281,,,,,1.0,53.0,,,,,,,,,,,,,,,,,,,
245708711,,,,,,,,,21.0,,,,,,,,,,,,,,,,
217852939,,,,,54.0,,,,,,,,,,,,,,,,,,,,
66680972,,,,,,,,,6.1,,,,,,,,92.0,,,,,,,,
147600704,,,,,1.4,,,,,,,,,,,,,,,,,,,,
122782609,,,,2.1,,,,,,,,,,,,,,,,,,,,,
100719181,,,7.0,29.0,290.0,,29.0,,61.0,,,,,,,,,9.0,,,,,0.9,11.7,2.1
279391666,,,,,118.0,,,,,,,,,,,,,,,,,,,,
10253354,,7.9,33.0,,,,,,,49.0,,,,,128.0,1.7,,,,,,,,,
129339750,,,,,3.7,,,,,,,,,,,,,,,,,,,,
52545855,,,,492.0,1.1,,,,,,,,,,,,,,,6.3,,,,,
240429307,,,,,14.0,,,,,,,,,,,,,,,,,,,,
191817434,,,,,1.6,,,,,,,,,,,,,,,,,,,,
102465357,,,,,,,,,4.7,,,,,,,,,,,,,35.0,,,
77387906,,,,,,,,,,,,,,,,,,,,,0.2,,,,
134247395,,,,,1.5,,,,,,,,,,,,,,,,,,,,
209869297,,,,0.8,,,5.2,,,,,,,,,,,,,,,,5.7,,
95037089,273.0,,,,,,,,,65.0,,,,,,,,,,,,,,,
179152437,,,,19.8,,,,,,,,,,,,,,,,,,,,,
118374482,,,,0.5,,,,,,,,,,,,,,,,,,,,,
45811573,,,,,,,,,,,,1.6,,,,,,,,,,,,,
199243806,,,,0.3,,,,,,,,,,,,,,,,,,,,,
64645022,,,,,,,,,,,,,,,9.2,2.1,,,,,,,,,
121865430,,,4.1,,1998.0,,,,,,,,,,,,,,,,,,,,
30519870,,,635.0,387.0,,,376.0,,,,,26.0,4.3,,,,483.0,,9.7,,,2.0,,,
75438596,,,,,,,,0.7,,,,,,,,,,,,,,,,,
252983257,,,,,,,,,1.8,,,,,,,,,,,,,,,,
170201716,,,88.0,,234.0,77.0,,,5.3,,2.8,,,,,,,2.0,,,54.0,37.0,1.6,,
64019582,,,,0.5,,,,,,,,,,,,,,,,,,,,53.0,
256863125,,,,,,,,,,,,,,,,,,13.1,,,,,,,
280539948,,,,,52.0,,,,,,,,,,,,,,,,,,,,
87548320,,,,,,,,,,,,,,,,,,,,,4.5,,,,
190060278,,,,0.4,,38.0,,,325.0,,,,,,,,,11.5,,2.2,,,,,42.0
19668647,,,1.9,,,,,,4.4,,,,,,,,0.6,,,,,,,,
144845684,,,,,23.0,8.0,,,9.1,28.0,,,,,,,,,,,,,,,2.1
252811208,,,,4.8,,,,,,,,,,,,,,,,,,,,,
297730803,,,,,76.0,,,,,,,,,,,,,,,,,,,,
138453978,,,,,19.5,,,,,,,,,,,,,,,,,,,,
271073348,,,,5.1,,,,,,,,,,,,,,90.0,,,,,,,
147408505,,,,,71.0,,,,,,,,,,,,,,,,,,,,
124776658,,,3.5,0.4,441.0,,,,,,,,,,,,,,,0.9,,,,,28.0
221961399,,,,,23.0,,,,,,,,,,,,,,,,,,,,
197501773,,,,,2.2,,,,,,,,,,,,,,,,,,,,
92595907,,,4.6,0.5,9.2,,,,9.0,3.3,5.5,,,,,,,1.9,,,,,,,
60828722,,,,,,,,,,,,,,,,3.5,,,,,,,,,
113682800,,,,,27.0,,,,,,,,,,,,,,,,,,,,
7094039,,,,,,,,,,,,,,,,,,,,,0.4,,,,
250457669,11.8,,,,,,,,,,,,,,,,,,,,,,,,
148959028,,,,,22.0,,,,,,,,,,,,,,,,,,,,
39899978,,,0.4,,,,,,,,1.6,,1.6,,,,,,0.3,,,,,,
81439192,156.0,7.6,,,,,,262.0,,,6.9,,,,,,,,,,,,,1.1,
35388317,,,,,,,,,,,,10.3,,,,,,,,,,,,,
292881361,,,,,,,,,,,,,,,,,,0.4,,,,,0.6,,
129925351,,,,,,,,,,,,,,,,,,,,,,,,141.0,588.0
43936108,,,6.1,1.2,,,4.2,,,,,,,,,,39.0,,,,,,,,
191907008,2.4,,,,,,,,,,,,,,,,,,,,,,,,
222679413,,,,,2.1,,,,,,,,,,,,,,,,,,,,
170911456,,,,,511.0,,,,,,14.0,,,,,,,,,,,,,,
110843185,,,3.7,,,,,,,,,,,,,,,,,,,,,,
110546460,,,32.0,74.0,121.0,,2.2,,221.0,,5.8,,,,91.0,0.8,,0.7,,,,,,21.0,
169653526,,,,,,2.1,16.0,,8.3,,,,,,,,,0.3,,,,,,,
257449387,,,,,,,,,75.0,,,,,4.0,,,,0.2,,,,,,,
294091752,8.7,,,,,,,,,,,,,,,,,,,,,,,,
265528868,,,,,0.7,,,,,,,,,,,,,,,,,,,,
236419303,,,,12.1,,,,,,,,,,,,,,,,,,,,,
205462875,,,,,27.0,,,,,,,,,,,,,,,4.5,,,,,
241141429,,,,,,,,,,,,,,,,,,6.2,,,,,,,
226535562,,,,,,,,,24.0,,,,,,,,,,,,,,,,
289540058,,,,,0.3,,,,,,,,,,,,,,,,,,,,
180026080,,,,,,,,,,,,,,,,,,3.2,,,,,,,
69942754,,,98.0,,,,,,,,,,,,,,,,,,,,,,
17432212,,,,,,,,,,,,,,,,,,,,,0.6,,,,
172381385,,,,409.0,3.5,,,,22.0,,,,,,,,,131.0,7.1,4.1,,94.0,5.9,,
83090686,,,30.0,1343.0,,16.8,23.0,,,,20.0,1.5,,,,,,,,,,,,826.0,
234498398,,,,,,,,,,,,,,,,,,17.0,,0.3,,,,,73.0
167901416,,,37.0,,,,,,1.2,,,,,,,,2.7,,,,,,,68.0,
183089914,,,,,,,,,,,,,,,,,,,,,,,,,12.6
292167220,,,,,1.3,,,,,,,,,,,,,,,,,,,,
188792404,,,,,0.6,,,,,,,,,,,,,,,,,,,,
202195289,,,,,,19.6,,,,,,,,,,,,23.0,,,,,,,
101339059,,264.0,,,,,,,,,,,,,,,,,,,,,,,
213114902,,,,,,,,,,,,,,,,,,1.0,,,,,,,
139456215,,,,,5.5,,,,,,,,,,,,,,,,,,,,
169851136,,,,,47.0,,,,,,,,,,,,,,,,,,,,
11149819,,,31.0,585.0,1.5,,,,533.0,27.0,6.6,,1.1,271.0,,,124.0,,1.4,,14.2,,,0.2,
186294113,,,,,15.4,,,,,,,,,,,,,,,,,,,,
206012062,,,,,1.1,,,,,,,,,,,,,,,,,,,,
97620507,,,,0.2,,,,,,,,,,,,,,,,,,,,,
61031710,,,,,,,,,,,,,,,323.0,18.8,,,,,,,,,
75155353,,,,,,110.0,,,,,,,,,,,,,,,,,,,
133328129,,,,2.0,,,,,,,,,,,,,,,,,,,,,
123917008,,,,,1301.0,,,,,,,,,,,,,,,,,,,,
248910639,,,,,0.5,,,,,,,,,,,,,,,,,,,,
60744461,,217.0,,,,,,,,,,,,,,,,,,,,,,,
138587718,,,,,1467.0,,,,,,,,,,,,,,,,,,,,
91883012,,,,,,,,118.0,,,,,,,,,,,,,,,,,
249962199,,,,,53.0,,,,,,,,,,,,,,,,,,,,
124258418,,,,,46.0,,,,,,,,,,,,,,,,,,,,
94334982,,,,1.3,,,,,,,,,,,,,,,,,,,,,
122658341,,,,0.7,1.9,,,,407.0,,,,,,,,,11.0,,,,48.0,,12.3,
238959078,,,,,,,,,0.6,,,,,,,,,,,,,,,,
213834257,,,,3.7,,,,,,,,,,,,,,,,,,,,,
138578560,,,,,0.1,,,,,,,,,,,,,,,,,,,,
231505005,,,,,164.0,,,,,,,,,,,,,,,,,,,,
187520593,,,,,6.1,,,,,,,,,,,,,,,,,,,,
50700418,,,,36.0,,,,45.0,,,6.8,,7.5,,,,,,,,,,,,2.5
176223416,,,,1.2,,,,,200.0,,,,,,,,,0.2,,,,,,,
207747607,,,,,4.0,,,,,,,,,,,,,,,,,,,,
6656519,,,,,,,,,,,,,,,,,,,,,1.6,,,,
224620377,,,,,1.2,,,,,,,,,,,,,,,,,,,,
215208719,,,,0.1,,,15.9,,57.0,,,,1.6,,,,,2.9,,24.0,,4.3,,,
12169570,,,,,,,,,,,,,,,,,108.0,,,,,,,,
183813172,,,,,1.7,,,,,,,,,,,,,,,,,,,,
164318687,,,,,,,12.4,,440.0,,,,,,,,,10.1,,,,,,,2.3
190615811,,,,,0.2,,,,,,,,,,,,,,,,,,,,
186022495,,,,,,2.0,1.1,,69.0,,,,,,,,,1.2,,,,,,,
184987886,,,,,,,,,,,,,,36.0,,,,,,,,,,,3.6
208196373,,,,,42.0,,,,,,,,,,,,,,,,,,,,
32126281,30.0,6.2,,,316.0,,,91.0,185.0,207.0,,3.6,1.8,,168.0,18.9,,,,,,52.0,,0.3,17.0
27169419,,0.1,220.0,400.0,250.0,,,,,,17.9,,0.8,,,,,,6.8,,,,,,
207718097,17.7,,,,,,,,199.0,140.0,,,,,,,,,,,,,,,
31559824,,,,,,,,,,,,,,,,,0.3,,,,,,,,
96556535,,,13.5,0.4,2154.0,,,,336.0,,,,,,,,,0.8,,4.2,,,,,
249858021,,,,,0.9,,,,,,,,,,,,,,,,,,,,
217795493,,,,,16.4,,,,,,,,,,,,,,,,,,,,
168094655,,,,,,,111.0,,,,,,,,,,,,,,,,,,
288121778,,,,,193.0,,,,,,,,,,,,,,,,,,,,
159835968,,,10.5,,,,,,,,,,,,,,,,,,,,,,
48175931,,,7.1,,,,,,14.1,,,,,,,,,1.1,,,3.0,,,,
117238061,,,,0.5,0.2,,,,,,,,,,,,,,,,,,,,
136789010,,,,1.1,10.3,,,,,,,,,,,,,,,,,,,,
7527129,,,,,,,,,,,,,,,,,,,,,1.1,,,,
217289550,,,,2.8,1.4,,,,,,,,,,,,,,,,,,,,
99475738,,,,3.1,,,,,,,,,,,,,,,,,,,,,
143153541,,0.3,,,,,,,,,,,,,,,,,,,,,,,
221961243,,,,21.0,0.6,,6.4,,,,,,,,,,,4.1,,,,,,,
134322141,42.0,,56.0,142.0,,,208.0,85.0,68.0,,7.0,,1.4,,,,,35.0,,145.0,,50.0,,4.9,25.0
171611544,12.2,,,1.6,,,,,,,,,,69.0,,,,,,,,,,,
20363006,,,,,,,,,,,,,,,,,0.6,,,,,,,,
110478743,4.6,,,35.0,15.5,,96.0,,271.0,,,,,11.1,,,,,,,1.7,7.8,0.5,49.0,
225925331,,,,,0.8,,,,,,,,,,,,,,,,,,,,
170177311,,,,,17.8,,,,,,,,,,,,,,,,,,,,
169344872,,,,,,,,,191.0,,,,,,,,,,,,,,,,
15495423,,,,0.4,,,,,,,,,,,,,,,,,,,,,
305580641,,,,,3.6,,,,,,,,,,,,,,,,,,,,
149710944,,,,,2.0,,,,,,,,,,,,,,,,,,,,
158324196,,,,,861.0,,,,606.0,,,,,,,,,,,,,,,,
117106617,,,,,5229.0,,,,,,,,,,,,,,,,,,,,
216515551,,,,,1.1,,,,,,,,,,,,,,,,,,,,
243020996,,,,,37.0,,,,372.0,,,,,,,,,,,,,,,,
193279119,,,,,0.3,,,,,,,,,,,,,,,,,,,,
152821827,,,,,484.0,,,,,,,,,,,,,,,,,,,,
193131260,,,,,16.0,,,,,,,,,,,,,,,,,,,,
163235405,,,,,469.0,,,,,,,,,,,,,,,,,,,,
182229935,,,,40.0,0.1,7.4,180.0,,65.0,,,,,,,,,10.3,,1059.0,,,1.9,,
297620161,,,,,,,,,,,,,,,,,,,,,,,0.4,,
295268274,,,,,3.7,,,,,,,,,,,,,,,,,,,,
204343807,,,,7.6,,,,,,,,,,,,,,,,,,,,,
150305902,10.5,,,1.3,2.1,,6.5,,,,,,,,,,,,,,,,,,8.6
143877335,,,1.1,,,,,29.0,7.8,,,,,,,,,113.0,,,,,0.3,,87.0
113268833,,,,11.2,0.2,,45.0,,9.4,,18.5,,,,,,,1.4,,,,0.9,,,
109205612,2.0,1.5,1.4,3.9,432.0,,,,,,,,,34.0,,,,,,,,,,,
136219907,,,,,872.0,,,,12.4,115.0,,,,,,,,,,,,,,,
254201131,,,,,,19.0,,,,,,,,,,,,139.0,,,,,,27.0,
229363165,,,,,86.0,,,,,,,,,,,,,,,,,,,,
133033659,,,,,13.2,,,,,,,,,,,,,,,,,,,,
205285563,,,11.7,19.5,,,38.0,,771.0,,,0.7,0.5,,,,3.8,,,64.0,1.0,0.3,2.5,,
27633355,,,,4.7,,,,,,,,,,,,,,,,,,,,,
176894177,,,,,0.7,,,,,,,,,,,,,,,,,,,,
199779448,,,,0.4,11.4,,,,,,,,,,,,,,,,,,,,
127987714,,,,,20.0,,,,,,,,,,,,,,,,,,,,
308101403,,,,,23.0,,,,,,,,,,,,,,,,,,,,
302545663,,,,,0.7,,,,,,,,,,,,,,,,,,,,
299256191,,,,,71.0,,,,,,,,,,,,,,,,,,,,
155082814,,,,,2.5,,,,,,,,,,,,,,,,,,,,
90265311,,,,,,,0.7,,,,,,,,,,,,,,,,,,
188773446,,,,,125.0,,,,,,,,,,,,,,,,,,,,
54310644,,,,,43.0,,2.5,,26.0,,3.1,,2.0,475.0,,,,,,,,455.0,,4.3,
203838394,,,,0.2,,4.8,,,,,,,,,,,,97.0,,22.0,,,10.6,,
109598076,29.0,,,,,,,,,,,,,,,,,,,,,,,,
6252885,,,,,,,,,51.0,,,,,,,,,,,,4.8,,,,
131613117,,,,1.3,,,,,,,,,,,,,,,,,,,,,
183771438,,,,164.0,0.6,0.1,,,,,,,,,,,,4.7,,,,,0.4,,
126425648,,,,287.0,,,,,,,,,,,,,,,,11.1,,,,,
197822805,,,,,260.0,,,,,,,,,,,,,,,,,,,,
57451291,,,,0.1,,,,,,,,,,,672.0,6.7,,,,,,,,,
